Order ID,Order Date,Ship Date,Ship Mode,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-10219,2023-08-07,2023-08-13,First Class,Home Office,West,Arizona,Furniture,Tables,3177.8,9,0.3,-381.34
ORD-10220,2024-01-22,2024-01-23,Standard Class,Consumer,East,New Jersey,Technology,Machines,3771.56,6,0.1,377.16
ORD-10221,2024-11-26,2024-11-27,Standard Class,Corporate,Central,Ohio,Technology,Accessories,855.41,3,0.1,85.54
ORD-10222,2024-05-05,2024-05-06,Standard Class,Consumer,East,Massachusetts,Office Supplies,Storage,25.2,1,0.1,5.04
ORD-10223,2023-08-13,2023-08-16,Same Day,Corporate,East,New York,Technology,Copiers,1154.51,2,0.3,-69.27
ORD-10224,2023-07-05,2023-07-08,Standard Class,Consumer,South,Tennessee,Office Supplies,Art,522.14,9,0.1,104.43
ORD-10225,2025-09-24,2025-09-29,Second Class,Consumer,South,Florida,Furniture,Furnishings,2138.52,6,0.15,0.0
ORD-10226,2023-04-14,2023-04-16,Standard Class,Corporate,West,Arizona,Office Supplies,Storage,52.43,1,0.1,10.49
ORD-10227,2023-10-19,2023-10-22,Standard Class,Consumer,West,Washington,Office Supplies,Storage,43.01,1,0.4,-1.72
ORD-10228,2025-11-23,2025-11-28,Same Day,Consumer,South,Tennessee,Furniture,Bookcases,1291.75,7,0.0,155.01
ORD-10229,2024-06-06,2024-06-07,Standard Class,Corporate,Central,Ohio,Office Supplies,Binders,240.02,6,0.0,67.21
ORD-10230,2023-06-04,2023-06-09,First Class,Consumer,East,Pennsylvania,Technology,Machines,721.54,2,0.15,43.29
ORD-10231,2024-04-30,2024-05-05,Standard Class,Corporate,East,Pennsylvania,Office Supplies,Paper,51.19,1,0.4,-2.05
ORD-10232,2025-04-29,2025-05-05,First Class,Consumer,West,Arizona,Office Supplies,Paper,115.82,3,0.0,32.43
ORD-10233,2023-07-09,2023-07-15,First Class,Consumer,East,New York,Technology,Copiers,668.57,1,0.4,-93.6
ORD-10234,2024-08-09,2024-08-10,Standard Class,Consumer,West,Arizona,Furniture,Chairs,988.33,5,0.4,-197.67
ORD-10235,2025-05-17,2025-05-20,Standard Class,Consumer,West,Arizona,Office Supplies,Storage,279.56,9,0.1,55.91
ORD-10236,2024-01-17,2024-01-22,Standard Class,Consumer,Central,Illinois,Office Supplies,Paper,425.93,8,0.0,119.26
ORD-10237,2025-12-16,2025-12-21,Standard Class,Consumer,East,Massachusetts,Furniture,Furnishings,1313.34,3,0.1,52.53
ORD-10238,2025-10-05,2025-10-08,Standard Class,Consumer,Central,Texas,Furniture,Furnishings,1022.3,6,0.1,40.89
ORD-10239,2023-05-25,2023-05-31,Standard Class,Corporate,East,New Jersey,Furniture,Bookcases,221.0,1,0.15,0.0
ORD-10240,2024-11-13,2024-11-16,Standard Class,Corporate,East,Pennsylvania,Furniture,Chairs,773.85,2,0.15,-0.0
ORD-10241,2023-03-16,2023-03-17,Standard Class,Consumer,West,Arizona,Furniture,Tables,1739.76,4,0.0,208.77
ORD-10242,2025-12-15,2025-12-19,Second Class,Home Office,East,Pennsylvania,Technology,Phones,1831.12,6,0.0,329.6
ORD-10243,2023-01-02,2023-01-07,Standard Class,Home Office,West,California,Office Supplies,Binders,47.1,1,0.1,9.42
ORD-10244,2025-02-17,2025-02-20,First Class,Home Office,Central,Illinois,Office Supplies,Binders,91.19,2,0.5,-10.94
ORD-10245,2023-12-28,2024-01-01,First Class,Consumer,East,Massachusetts,Office Supplies,Paper,71.83,2,0.2,8.62
ORD-10246,2023-05-27,2023-05-28,Standard Class,Consumer,Central,Michigan,Furniture,Bookcases,1514.67,4,0.15,0.0
ORD-10247,2023-04-17,2023-04-19,First Class,Consumer,East,Massachusetts,Office Supplies,Binders,141.5,5,0.0,39.62
ORD-10248,2023-05-01,2023-05-06,First Class,Home Office,South,Florida,Technology,Phones,3243.49,5,0.0,583.83
ORD-10249,2024-07-25,2024-07-29,Same Day,Home Office,West,Washington,Office Supplies,Storage,51.99,1,0.0,14.56
ORD-10250,2024-07-22,2024-07-27,Standard Class,Consumer,West,Washington,Office Supplies,Storage,188.87,4,0.15,30.22
ORD-10251,2023-09-28,2023-09-29,Standard Class,Home Office,West,Oregon,Office Supplies,Paper,209.15,7,0.1,41.83
ORD-10252,2023-08-04,2023-08-08,Same Day,Consumer,Central,Michigan,Office Supplies,Paper,173.85,7,0.3,6.95
ORD-10253,2024-01-01,2024-01-06,Standard Class,Corporate,Central,Michigan,Furniture,Chairs,980.76,4,0.15,-0.0
ORD-10254,2024-01-27,2024-02-01,Standard Class,Consumer,West,Oregon,Office Supplies,Binders,153.14,6,0.5,-18.38
ORD-10255,2023-03-27,2023-04-03,Second Class,Corporate,Central,Texas,Furniture,Bookcases,2069.76,8,0.15,0.0
ORD-10256,2023-08-22,2023-08-27,Standard Class,Home Office,West,Washington,Furniture,Chairs,1723.75,7,0.1,68.95
ORD-10257,2024-11-22,2024-11-23,Standard Class,Consumer,West,Oregon,Technology,Accessories,1066.69,4,0.1,106.67
ORD-10258,2025-05-12,2025-05-17,Standard Class,Consumer,Central,Michigan,Office Supplies,Art,250.34,5,0.2,30.04
ORD-10259,2023-10-11,2023-10-14,Standard Class,Consumer,Central,Michigan,Office Supplies,Binders,492.72,9,0.2,59.13
ORD-10260,2023-07-25,2023-07-26,Standard Class,Consumer,West,Oregon,Furniture,Chairs,2265.8,9,0.4,-453.16
ORD-10261,2025-09-11,2025-09-17,Standard Class,Corporate,West,Arizona,Technology,Machines,472.76,1,0.0,85.1
ORD-10262,2025-07-09,2025-07-12,Standard Class,Corporate,Central,Ohio,Office Supplies,Storage,89.17,4,0.1,17.83
ORD-10263,2025-01-15,2025-01-20,First Class,Consumer,Central,Texas,Office Supplies,Paper,147.93,3,0.3,5.92
ORD-10264,2025-04-07,2025-04-11,Standard Class,Consumer,South,North Carolina,Office Supplies,Paper,474.24,8,0.15,75.88
ORD-10265,2025-12-30,2026-01-01,Standard Class,Corporate,East,Massachusetts,Office Supplies,Storage,290.39,5,0.3,11.62
ORD-10266,2025-06-13,2025-06-17,Standard Class,Consumer,West,Washington,Office Supplies,Storage,31.12,1,0.2,3.73
ORD-10267,2025-04-21,2025-04-24,Second Class,Home Office,West,Washington,Office Supplies,Art,198.17,8,0.2,23.78
ORD-10268,2024-09-06,2024-09-13,First Class,Consumer,South,Tennessee,Office Supplies,Art,302.02,9,0.1,60.4
ORD-10269,2024-05-27,2024-06-03,Standard Class,Consumer,Central,Ohio,Furniture,Bookcases,1152.04,3,0.15,0.0
ORD-10270,2024-09-06,2024-09-11,Same Day,Consumer,West,Oregon,Technology,Copiers,646.78,1,0.1,64.68
ORD-10271,2024-12-17,2024-12-18,Standard Class,Consumer,West,Oregon,Office Supplies,Binders,62.67,1,0.2,7.52
ORD-10272,2023-09-29,2023-10-02,Standard Class,Consumer,South,North Carolina,Office Supplies,Art,304.94,7,0.15,48.79
ORD-10273,2025-07-15,2025-07-19,First Class,Consumer,West,California,Technology,Machines,5954.77,8,0.5,-1310.05
ORD-10274,2024-01-15,2024-01-19,Standard Class,Consumer,Central,Michigan,Technology,Copiers,2018.54,5,0.15,121.11
ORD-10275,2025-05-21,2025-05-23,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Binders,242.97,7,0.0,68.03
ORD-10276,2023-01-16,2023-01-17,Same Day,Corporate,West,Oregon,Office Supplies,Art,181.44,7,0.15,29.03
ORD-10277,2024-04-03,2024-04-09,Second Class,Corporate,West,Oregon,Technology,Machines,4854.46,8,0.15,291.27
ORD-10278,2024-07-30,2024-08-04,Standard Class,Consumer,West,Washington,Technology,Machines,2066.28,4,0.3,-123.98
ORD-10279,2025-06-22,2025-06-26,First Class,Consumer,West,Oregon,Furniture,Furnishings,2957.33,9,0.0,354.88
ORD-10280,2024-06-23,2024-06-27,Second Class,Consumer,West,Oregon,Furniture,Tables,1710.39,4,0.1,68.42
ORD-10281,2024-08-16,2024-08-18,Standard Class,Consumer,Central,Ohio,Office Supplies,Binders,267.33,9,0.1,53.47
ORD-10282,2024-04-17,2024-04-22,Second Class,Corporate,South,Georgia,Furniture,Chairs,3107.59,9,0.0,372.91
ORD-10283,2025-06-23,2025-06-24,Same Day,Corporate,Central,Michigan,Technology,Accessories,2682.14,7,0.1,268.21
ORD-10284,2025-05-12,2025-05-15,Standard Class,Consumer,West,Washington,Technology,Accessories,3111.09,7,0.2,62.22
ORD-10285,2023-01-31,2023-02-02,First Class,Consumer,West,Oregon,Office Supplies,Binders,267.86,5,0.0,75.0
ORD-10286,2023-04-28,2023-05-02,Standard Class,Consumer,East,New Jersey,Furniture,Bookcases,1009.17,4,0.2,-40.37
ORD-10287,2025-03-05,2025-03-10,First Class,Consumer,East,New Jersey,Office Supplies,Paper,48.91,2,0.0,13.69
ORD-10288,2023-11-27,2023-11-29,Standard Class,Consumer,Central,Ohio,Furniture,Bookcases,2399.49,8,0.0,287.94
ORD-10289,2025-04-27,2025-05-02,Standard Class,Home Office,Central,Ohio,Office Supplies,Art,223.99,4,0.0,62.72
ORD-10290,2025-02-23,2025-02-25,Standard Class,Consumer,West,California,Technology,Copiers,2121.41,5,0.3,-127.28
ORD-10291,2025-02-21,2025-02-22,Standard Class,Home Office,East,Massachusetts,Technology,Machines,640.19,1,0.0,115.23
ORD-10292,2024-09-09,2024-09-15,Standard Class,Consumer,East,New York,Office Supplies,Art,51.91,2,0.0,14.53
ORD-10293,2025-06-21,2025-06-26,Standard Class,Consumer,East,New York,Technology,Copiers,746.27,1,0.15,44.78
ORD-10294,2025-09-22,2025-09-27,Standard Class,Consumer,Central,Texas,Technology,Copiers,796.05,2,0.0,143.29
ORD-10295,2023-10-15,2023-10-17,Standard Class,Consumer,East,New York,Furniture,Tables,650.73,2,0.15,-0.0
ORD-10296,2025-07-14,2025-07-17,Standard Class,Consumer,East,Massachusetts,Office Supplies,Paper,207.56,5,0.1,41.51
ORD-10297,2024-10-20,2024-10-22,First Class,Corporate,West,Arizona,Furniture,Chairs,1215.89,3,0.15,0.0
ORD-10298,2025-01-22,2025-01-24,Second Class,Corporate,West,Arizona,Technology,Machines,2816.37,6,0.0,506.95
ORD-10299,2025-05-20,2025-05-27,Standard Class,Consumer,South,Tennessee,Office Supplies,Storage,209.25,4,0.0,58.59
ORD-10300,2025-03-04,2025-03-07,Standard Class,Home Office,East,New York,Technology,Machines,700.99,1,0.15,42.06
ORD-10301,2025-01-08,2025-01-10,Second Class,Consumer,South,North Carolina,Office Supplies,Paper,58.13,1,0.15,9.3
ORD-10302,2023-05-22,2023-05-28,First Class,Corporate,Central,Illinois,Technology,Machines,762.35,2,0.15,45.74
ORD-10303,2024-05-08,2024-05-13,Second Class,Home Office,East,Massachusetts,Technology,Copiers,1561.32,3,0.1,156.13
ORD-10304,2023-09-29,2023-10-06,First Class,Consumer,Central,Texas,Technology,Copiers,1422.03,4,0.5,-312.85
ORD-10305,2023-12-30,2024-01-02,Second Class,Consumer,Central,Illinois,Office Supplies,Storage,176.34,5,0.2,21.16
ORD-10306,2025-04-28,2025-05-01,Second Class,Consumer,East,New York,Office Supplies,Art,49.1,1,0.0,13.75
ORD-10307,2024-02-06,2024-02-10,Standard Class,Corporate,Central,Michigan,Office Supplies,Art,61.56,2,0.0,17.24
ORD-10308,2025-06-09,2025-06-11,Standard Class,Corporate,South,Georgia,Technology,Machines,1665.48,3,0.0,299.79
ORD-10309,2024-05-12,2024-05-13,Standard Class,Consumer,West,Oregon,Office Supplies,Binders,148.07,5,0.5,-17.77
ORD-10310,2025-01-31,2025-02-05,Standard Class,Corporate,West,Arizona,Furniture,Chairs,1679.33,4,0.2,-67.17
ORD-10311,2025-02-08,2025-02-13,Same Day,Consumer,Central,Michigan,Technology,Accessories,4050.46,6,0.15,243.03
ORD-10312,2025-01-20,2025-01-27,Second Class,Consumer,South,Tennessee,Office Supplies,Paper,310.86,9,0.15,49.74
ORD-10313,2023-05-31,2023-06-03,Standard Class,Home Office,East,New Jersey,Office Supplies,Art,47.46,1,0.1,9.49
ORD-10314,2023-11-16,2023-11-22,Second Class,Consumer,Central,Ohio,Furniture,Bookcases,2103.09,5,0.15,-0.0
ORD-10315,2024-06-16,2024-06-17,Standard Class,Home Office,East,New Jersey,Technology,Phones,3514.18,7,0.3,-210.85
ORD-10316,2023-10-14,2023-10-19,Standard Class,Home Office,West,Oregon,Office Supplies,Storage,312.62,7,0.2,37.51
ORD-10317,2025-12-17,2025-12-24,Standard Class,Home Office,South,Florida,Office Supplies,Storage,277.73,8,0.0,77.76
ORD-10318,2025-05-23,2025-05-24,Standard Class,Consumer,West,Arizona,Technology,Phones,4178.67,6,0.0,752.16
ORD-10319,2025-04-27,2025-04-29,Standard Class,Home Office,East,Massachusetts,Office Supplies,Art,253.44,9,0.0,70.96
ORD-10320,2025-11-14,2025-11-21,Standard Class,Home Office,East,New Jersey,Furniture,Tables,1062.05,5,0.2,-42.48
ORD-10321,2024-10-24,2024-10-25,Second Class,Consumer,West,California,Office Supplies,Binders,339.52,9,0.0,95.07
ORD-10322,2024-05-10,2024-05-17,Standard Class,Consumer,West,Arizona,Furniture,Tables,1195.57,4,0.0,143.47
ORD-10323,2024-07-22,2024-07-24,Standard Class,Consumer,Central,Michigan,Office Supplies,Binders,179.19,6,0.0,50.17
ORD-10324,2023-11-28,2023-12-05,First Class,Consumer,West,California,Furniture,Tables,3103.26,7,0.1,124.13
ORD-10325,2025-05-17,2025-05-19,Second Class,Consumer,West,California,Furniture,Bookcases,589.72,3,0.0,70.77
ORD-10326,2025-07-25,2025-08-01,Standard Class,Consumer,West,California,Technology,Copiers,4345.14,7,0.1,434.51
ORD-10327,2025-01-21,2025-01-25,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Storage,101.71,2,0.2,12.21
ORD-10328,2023-01-04,2023-01-10,First Class,Corporate,East,Massachusetts,Office Supplies,Binders,130.39,6,0.2,15.65
ORD-10329,2023-08-24,2023-08-30,First Class,Consumer,West,California,Office Supplies,Art,191.91,7,0.5,-23.03
ORD-10330,2023-09-30,2023-10-05,First Class,Consumer,Central,Illinois,Technology,Machines,1075.76,2,0.0,193.64
ORD-10331,2025-08-02,2025-08-03,Standard Class,Corporate,East,Massachusetts,Technology,Phones,3516.82,5,0.0,633.03
ORD-10332,2024-02-19,2024-02-25,Standard Class,Consumer,Central,Michigan,Technology,Phones,4636.06,7,0.0,834.49
ORD-10333,2025-12-08,2025-12-12,Same Day,Consumer,East,New York,Office Supplies,Paper,144.24,4,0.0,40.39
ORD-10334,2025-12-28,2025-12-31,Second Class,Consumer,East,Pennsylvania,Furniture,Tables,210.39,1,0.5,-58.91
ORD-10335,2025-02-17,2025-02-24,Standard Class,Home Office,Central,Illinois,Office Supplies,Art,52.68,1,0.1,10.54
ORD-10336,2023-11-05,2023-11-08,Standard Class,Consumer,Central,Michigan,Technology,Accessories,2017.44,5,0.5,-443.84
ORD-10337,2024-09-01,2024-09-04,First Class,Corporate,West,Arizona,Technology,Copiers,4101.65,7,0.2,82.03
ORD-10338,2023-10-06,2023-10-08,Standard Class,Corporate,East,Massachusetts,Office Supplies,Storage,99.59,3,0.2,11.95
ORD-10339,2023-07-28,2023-07-30,Standard Class,Consumer,South,Florida,Technology,Accessories,5953.6,8,0.1,595.36
ORD-10340,2025-03-25,2025-03-28,Standard Class,Home Office,Central,Ohio,Office Supplies,Art,57.57,1,0.2,6.91
ORD-10341,2024-06-12,2024-06-16,Second Class,Consumer,South,Georgia,Office Supplies,Storage,249.37,4,0.2,29.92
ORD-10342,2025-07-06,2025-07-12,Standard Class,Home Office,South,North Carolina,Office Supplies,Art,452.12,9,0.15,72.34
ORD-10343,2023-12-08,2023-12-14,Second Class,Corporate,South,North Carolina,Office Supplies,Art,52.41,1,0.5,-6.29
ORD-10344,2024-09-09,2024-09-15,Standard Class,Consumer,South,North Carolina,Technology,Machines,6167.33,9,0.15,370.04
ORD-10345,2024-04-25,2024-04-28,Standard Class,Consumer,East,New Jersey,Office Supplies,Paper,296.16,7,0.1,59.23
ORD-10346,2024-11-12,2024-11-14,Standard Class,Consumer,West,Washington,Office Supplies,Binders,163.38,3,0.2,19.61
ORD-10347,2023-10-27,2023-11-02,Standard Class,Corporate,West,Oregon,Office Supplies,Art,190.57,7,0.0,53.36
ORD-10348,2023-11-09,2023-11-15,Standard Class,Consumer,Central,Ohio,Technology,Machines,3034.5,8,0.0,546.21
ORD-10349,2025-04-21,2025-04-28,Standard Class,Consumer,Central,Michigan,Technology,Copiers,4408.95,7,0.0,793.61
ORD-10350,2025-03-24,2025-03-29,Standard Class,Home Office,Central,Illinois,Office Supplies,Binders,121.25,4,0.2,14.55
ORD-10351,2023-09-22,2023-09-26,Standard Class,Consumer,West,Arizona,Office Supplies,Storage,307.74,8,0.0,86.17
ORD-10352,2025-03-06,2025-03-09,Second Class,Consumer,South,Florida,Furniture,Chairs,621.45,4,0.0,74.57
ORD-10353,2023-03-29,2023-04-03,Standard Class,Corporate,West,Washington,Technology,Phones,5123.61,8,0.0,922.25
ORD-10354,2023-06-30,2023-07-04,Standard Class,Home Office,East,New Jersey,Furniture,Bookcases,3110.23,7,0.0,373.23
ORD-10355,2025-02-14,2025-02-15,Second Class,Corporate,Central,Texas,Office Supplies,Paper,298.28,8,0.2,35.79
ORD-10356,2023-09-18,2023-09-25,First Class,Corporate,West,California,Furniture,Bookcases,1111.92,3,0.15,-0.0
ORD-10357,2025-03-12,2025-03-13,First Class,Home Office,East,New York,Office Supplies,Art,259.48,5,0.0,72.65
ORD-10358,2025-11-30,2025-12-02,Standard Class,Consumer,West,Arizona,Technology,Machines,5137.49,8,0.1,513.75
ORD-10359,2025-07-18,2025-07-25,Standard Class,Consumer,East,Massachusetts,Office Supplies,Binders,311.3,8,0.0,87.16
ORD-10360,2023-10-15,2023-10-20,Standard Class,Corporate,East,Massachusetts,Furniture,Bookcases,1371.98,5,0.1,54.88
ORD-10361,2025-06-01,2025-06-03,Standard Class,Consumer,West,Oregon,Office Supplies,Paper,220.31,9,0.2,26.44
ORD-10362,2025-02-20,2025-02-26,Second Class,Corporate,West,California,Furniture,Bookcases,1696.76,6,0.3,-203.61
ORD-10363,2024-11-03,2024-11-09,Standard Class,Consumer,East,Massachusetts,Technology,Copiers,6569.66,9,0.15,394.18
ORD-10364,2023-02-18,2023-02-20,Second Class,Consumer,South,Tennessee,Furniture,Bookcases,963.06,3,0.0,115.57
ORD-10365,2025-09-30,2025-10-04,Standard Class,Consumer,West,Arizona,Furniture,Furnishings,1614.26,9,0.0,193.71
ORD-10366,2025-12-09,2025-12-15,Same Day,Home Office,East,Massachusetts,Technology,Phones,1752.76,3,0.1,175.28
ORD-10367,2024-11-09,2024-11-10,Standard Class,Consumer,South,Tennessee,Office Supplies,Art,360.37,6,0.0,100.9
ORD-10368,2024-08-17,2024-08-23,Standard Class,Corporate,Central,Michigan,Office Supplies,Binders,86.38,2,0.1,17.28
ORD-10369,2024-03-03,2024-03-06,First Class,Consumer,Central,Michigan,Office Supplies,Storage,111.48,2,0.0,31.21
ORD-10370,2023-06-06,2023-06-13,First Class,Corporate,East,Massachusetts,Office Supplies,Art,218.73,4,0.0,61.24
ORD-10371,2024-10-30,2024-11-02,Standard Class,Consumer,West,Arizona,Office Supplies,Art,386.86,8,0.0,108.32
ORD-10372,2025-12-15,2025-12-22,Standard Class,Consumer,Central,Ohio,Technology,Phones,5663.72,9,0.2,113.27
ORD-10373,2023-12-04,2023-12-05,First Class,Consumer,West,Washington,Technology,Accessories,3420.07,9,0.0,615.61
ORD-10374,2023-07-13,2023-07-16,Standard Class,Consumer,South,North Carolina,Office Supplies,Storage,426.83,7,0.2,51.22
ORD-10375,2024-01-19,2024-01-24,Standard Class,Home Office,Central,Texas,Office Supplies,Paper,219.4,5,0.3,8.78
ORD-10376,2024-12-15,2024-12-17,Standard Class,Consumer,West,Oregon,Furniture,Tables,3208.74,8,0.0,385.05
ORD-10377,2024-09-20,2024-09-25,Standard Class,Corporate,East,New Jersey,Technology,Phones,1150.1,4,0.2,23.0
ORD-10378,2025-02-05,2025-02-06,Same Day,Home Office,West,Washington,Office Supplies,Art,303.96,7,0.3,12.16
ORD-10379,2023-11-11,2023-11-18,First Class,Consumer,Central,Ohio,Office Supplies,Paper,287.31,5,0.0,80.45
ORD-10380,2023-12-08,2023-12-14,Standard Class,Consumer,West,Oregon,Technology,Copiers,4326.98,6,0.0,778.86
ORD-10381,2025-10-30,2025-11-02,Standard Class,Corporate,East,Pennsylvania,Office Supplies,Binders,407.46,7,0.3,16.3
ORD-10382,2025-03-22,2025-03-23,Standard Class,Consumer,West,California,Office Supplies,Art,34.75,1,0.3,1.39
ORD-10383,2025-09-08,2025-09-11,Standard Class,Home Office,Central,Texas,Furniture,Bookcases,1401.23,5,0.0,168.15
ORD-10384,2024-03-10,2024-03-14,First Class,Consumer,Central,Michigan,Technology,Copiers,1694.32,5,0.1,169.43
ORD-10385,2025-08-02,2025-08-06,Standard Class,Consumer,South,Florida,Technology,Accessories,960.39,3,0.3,-57.62
ORD-10386,2023-01-04,2023-01-05,Standard Class,Corporate,South,North Carolina,Furniture,Tables,941.81,3,0.15,0.0
ORD-10387,2024-12-11,2024-12-13,Second Class,Consumer,West,Oregon,Furniture,Chairs,1792.79,4,0.2,-71.71
ORD-10388,2024-06-17,2024-06-24,Standard Class,Home Office,East,New York,Technology,Copiers,931.82,2,0.3,-55.91
ORD-10389,2025-04-14,2025-04-15,First Class,Consumer,South,North Carolina,Office Supplies,Paper,97.07,3,0.0,27.18
ORD-10390,2025-06-21,2025-06-27,Second Class,Consumer,West,Arizona,Technology,Machines,3563.3,9,0.5,-783.93
ORD-10391,2023-02-12,2023-02-15,Standard Class,Consumer,East,Massachusetts,Office Supplies,Paper,404.85,8,0.2,48.58
ORD-10392,2023-12-10,2023-12-12,Standard Class,Home Office,Central,Michigan,Technology,Phones,1873.63,4,0.15,112.42
ORD-10393,2024-09-17,2024-09-21,Standard Class,Home Office,Central,Illinois,Furniture,Tables,3544.99,8,0.1,141.8
ORD-10394,2024-10-02,2024-10-07,Second Class,Consumer,West,Oregon,Furniture,Bookcases,1687.29,4,0.2,-67.49
ORD-10395,2025-11-09,2025-11-16,Standard Class,Consumer,West,Arizona,Technology,Copiers,672.41,2,0.4,-94.14
ORD-10396,2025-10-19,2025-10-20,Standard Class,Consumer,South,Florida,Furniture,Furnishings,2459.94,8,0.15,0.0
ORD-10397,2025-03-31,2025-04-07,Second Class,Home Office,West,California,Furniture,Bookcases,1527.27,4,0.0,183.27
ORD-10398,2023-11-25,2023-11-26,Second Class,Corporate,West,Washington,Technology,Machines,3288.46,6,0.0,591.92
ORD-10399,2024-01-05,2024-01-06,Standard Class,Corporate,East,New Jersey,Office Supplies,Art,206.94,6,0.0,57.94
ORD-10400,2025-02-11,2025-02-15,Standard Class,Home Office,South,Georgia,Furniture,Bookcases,903.58,3,0.0,108.43
ORD-10401,2025-12-26,2025-12-27,Standard Class,Consumer,East,New Jersey,Office Supplies,Storage,89.1,2,0.0,24.95
